year,avg_life_exp,country_code,Country_Name
2027,,CRI,
2028,,CRI,
2029,,CRI,
2030,80.176,CRI,
2031,,CRI,
2032,,CRI,
2033,,CRI,
2034,,CRI,
2035,81.203,CRI,
2036,,CRI,
2037,,CRI,
2038,,CRI,
2039,,CRI,
2040,82.07,CRI,
2041,,CRI,
2042,,CRI,
2043,,CRI,
2044,,CRI,
2045,82.801,CRI,
2046,,CRI,
2047,,CRI,
2048,,CRI,
2049,,CRI,
2050,83.473,CRI,
1960,48.943999999999996,BHR,
1961,50.419,BHR,
1962,51.888999999999996,BHR,
1963,53.33,BHR,
1964,54.721000000000004,BHR,
1965,56.043,BHR,
1966,57.288000000000004,BHR,
1967,58.458,BHR,
1968,59.559,BHR,
1969,60.589,BHR,
1970,61.547,BHR,
1971,62.437,BHR,
1972,63.266000000000005,BHR,
1973,64.043,BHR,
1974,64.771,BHR,
1975,65.457,BHR,
1976,66.102,BHR,
1977,66.709,BHR,
1978,67.278,BHR,
1979,67.81,BHR,
1980,68.305,BHR,
1981,68.759,BHR,
1982,69.172,BHR,
1983,69.543,BHR,
1984,69.878,BHR,
1985,70.182,BHR,
1986,70.46,BHR,
1987,70.718,BHR,
1988,70.96300000000001,BHR,
1989,71.20100000000001,BHR,
1990,71.435,BHR,
1991,71.667,BHR,
1992,71.895,BHR,
1993,72.119,BHR,
1994,72.34,BHR,
1995,72.56,BHR,
1996,72.782,BHR,
1997,73.006,BHR,
1998,73.229,BHR,
1999,73.452,BHR,
2000,73.669,BHR,
2001,73.877,BHR,
2002,74.072,BHR,
2003,74.253,BHR,
2004,74.42,BHR,
2005,74.574,BHR,
2006,74.719,BHR,
2007,74.857,BHR,
2008,74.994,BHR,
2009,75.131,BHR,
2010,75.268,BHR,
2011,75.406,BHR,
2012,75.542,BHR,
2013,75.676,BHR,
2014,75.807,BHR,
2015,75.936,BHR,
2016,76.063,BHR,
2017,76.188,BHR,
2018,76.312,BHR,
2019,76.436,BHR,
2020,,BHR,
2021,,BHR,
2022,,BHR,
2023,,BHR,
2024,,BHR,
2025,77.193,BHR,
2026,,BHR,
2027,,BHR,
2028,,BHR,
2029,,BHR,
2030,77.83800000000001,BHR,
2031,,BHR,
2032,,BHR,
2033,,BHR,
2034,,BHR,
2035,78.493,BHR,
2036,,BHR,
2037,,BHR,
2038,,BHR,
2039,,BHR,
2040,79.166,BHR,
2041,,BHR,
2042,,BHR,
2043,,BHR,
2044,,BHR,
2045,79.829,BHR,
2046,,BHR,
2047,,BHR,
2048,,BHR,
2049,,BHR,
2050,80.501,BHR,
1960,28.838,YEM,
1961,29.081,YEM,
1962,29.410999999999998,YEM,
1963,29.845,YEM,
1964,30.388,YEM,
1965,31.044,YEM,
1966,31.81,YEM,
1967,32.667,YEM,
1968,33.594,YEM,
1969,34.577,YEM,
1970,35.601,YEM,
1971,36.655,YEM,
1972,37.73,YEM,
1973,38.821999999999996,YEM,
1974,39.925,YEM,
1975,41.043,YEM,
1976,42.188,YEM,
1977,43.367,YEM,
1978,44.578,YEM,
1979,45.808,YEM,
1980,47.038999999999994,YEM,
1981,48.251999999999995,YEM,
1982,49.426,YEM,
1983,50.538000000000004,YEM,
1984,51.571999999999996,YEM,
1985,52.50899999999999,YEM,
1986,53.338,YEM,
1987,54.066,YEM,
1988,54.701,YEM,
1989,55.251000000000005,YEM,
1990,55.718,YEM,
1991,56.11,YEM,
1992,56.441,YEM,
1993,56.732,YEM,
1994,57.003,YEM,
1995,57.278999999999996,YEM,
1996,57.582,YEM,
1997,57.92100000000001,YEM,
1998,58.302,YEM,
1999,58.731,YEM,
2000,59.21,YEM,
2001,59.736000000000004,YEM,
2002,60.291000000000004,YEM,
2003,60.855,YEM,
2004,61.412,YEM,
2005,61.946999999999996,YEM,
2006,62.446999999999996,YEM,
2007,62.902,YEM,
2008,63.306000000000004,YEM,
2009,63.652,YEM,
2010,63.93,YEM,
2011,64.134,YEM,
2012,64.274,YEM,
2013,64.361,YEM,
2014,64.404,YEM,
2015,64.419,YEM,
2016,64.417,YEM,
2017,64.413,YEM,
2018,64.418,YEM,
2019,64.443,YEM,
2020,,YEM,
2021,,YEM,
2022,,YEM,
2023,,YEM,
2024,,YEM,
2025,65.014,YEM,
2026,,YEM,
2027,,YEM,
2028,,YEM,
2029,,YEM,
2030,65.932,YEM,
2031,,YEM,
2032,,YEM,
2033,,YEM,
2034,,YEM,
2035,66.766,YEM,
2036,,YEM,
2037,,YEM,
2038,,YEM,
2039,,YEM,
2040,67.30199999999999,YEM,
2041,,YEM,
2042,,YEM,
2043,,YEM,
2044,,YEM,
2045,67.829,YEM,
2046,,YEM,
2047,,YEM,
2048,,YEM,
2049,,YEM,
2050,68.333,YEM,
1960,39.613,KHM,
1961,39.705,KHM,
1962,39.835,KHM,
1963,39.994,KHM,
1964,40.15,KHM,
1965,40.306,KHM,
1966,40.468,KHM,
1967,40.580999999999996,KHM,
1968,40.547,KHM,
1969,40.249,KHM,
1970,39.319,KHM,
1971,37.325,KHM,
1972,34.187,KHM,
1973,30.088,KHM,
1974,25.398000000000003,KHM,
1975,20.926,KHM,
1976,17.657,KHM,
1977,16.285999999999998,KHM,
1978,17.162,KHM,
1979,20.253,KHM,
1980,25.118000000000002,KHM,
1981,30.987,KHM,
1982,36.847,KHM,
1983,41.888999999999996,KHM,
1984,45.743,KHM,
1985,48.263000000000005,KHM,
1986,49.589,KHM,
1987,50.23,KHM,
1988,50.623000000000005,KHM,
1989,50.916000000000004,KHM,
1990,51.213,KHM,
1991,51.55,KHM,
1992,51.882,KHM,
1993,52.192,KHM,
1994,52.519,KHM,
1995,52.908,KHM,
1996,53.387,KHM,
1997,53.958,KHM,
1998,54.61600000000001,KHM,
1999,55.361000000000004,KHM,
2000,56.18600000000001,KHM,
2001,57.078,KHM,
2002,58.007,KHM,
2003,58.941,KHM,
2004,59.858000000000004,KHM,
2005,60.738,KHM,
2006,61.567,KHM,
2007,62.342,KHM,
2008,63.062,KHM,
2009,63.72,KHM,
2010,64.313,KHM,
2011,64.842,KHM,
2012,65.315,KHM,
2013,65.742,KHM,
2014,66.127,KHM,
2015,66.47399999999999,KHM,
2016,66.785,KHM,
2017,67.062,KHM,
2018,67.312,KHM,
2019,67.538,KHM,
2020,,KHM,
2021,,KHM,
2022,,KHM,
2023,,KHM,
2024,,KHM,
2025,68.669,KHM,
2026,,KHM,
2027,,KHM,
2028,,KHM,
2029,,KHM,
2030,69.515,KHM,
2031,,KHM,
2032,,KHM,
2033,,KHM,
2034,,KHM,
2035,70.306,KHM,
2036,,KHM,
2037,,KHM,
2038,,KHM,
2039,,KHM,
2040,71.059,KHM,
2041,,KHM,
2042,,KHM,
2043,,KHM,
2044,,KHM,
2045,71.785,KHM,
2046,,KHM,
2047,,KHM,
2048,,KHM,
2049,,KHM,
2050,72.514,KHM,
1960,,MNP,
1961,,MNP,
1962,,MNP,
1963,,MNP,
1964,,MNP,
1965,,MNP,
1966,,MNP,
1967,,MNP,
1968,,MNP,
1969,,MNP,
1970,,MNP,
1971,,MNP,
1972,,MNP,
1973,,MNP,
1974,,MNP,
1975,,MNP,
1976,,MNP,
1977,,MNP,
1978,,MNP,
1979,,MNP,
1980,,MNP,
1981,,MNP,
1982,,MNP,
1983,,MNP,
1984,,MNP,
1985,,MNP,
1986,,MNP,
1987,,MNP,
1988,,MNP,
1989,,MNP,
1990,,MNP,
1991,,MNP,
1992,,MNP,
1993,,MNP,
1994,,MNP,
1995,,MNP,
1996,,MNP,
1997,,MNP,
1998,,MNP,
1999,,MNP,
2000,,MNP,
2001,,MNP,
2002,,MNP,
2003,,MNP,
2004,,MNP,
2005,,MNP,
2006,,MNP,
2007,,MNP,
2008,,MNP,
2009,,MNP,
2010,,MNP,
2011,,MNP,
2012,,MNP,
2013,,MNP,
2014,,MNP,
2015,,MNP,
2016,,MNP,
2017,,MNP,
2018,,MNP,
2019,,MNP,
2020,,MNP,
2021,,MNP,
2022,,MNP,
2023,,MNP,
2024,,MNP,
2025,,MNP,
2026,,MNP,
2027,,MNP,
2028,,MNP,
2029,,MNP,
2030,,MNP,
2031,,MNP,
2032,,MNP,
2033,,MNP,
2034,,MNP,
2035,,MNP,
2036,,MNP,
2037,,MNP,
2038,,MNP,
2039,,MNP,
2040,,MNP,
2041,,MNP,
2042,,MNP,
2043,,MNP,
2044,,MNP,
2045,,MNP,
2046,,MNP,
2047,,MNP,
2048,,MNP,
2049,,MNP,
2050,,MNP,
1960,48.424,PRK,
1961,48.708,PRK,
1962,48.998000000000005,PRK,
1963,49.427,PRK,
1964,50.07,PRK,
1965,50.945,PRK,
1966,52.01,PRK,
1967,53.141999999999996,PRK,
1968,54.243,PRK,
1969,55.277,PRK,
1970,56.228,PRK,
1971,57.095,PRK,
1972,57.902,PRK,
1973,58.665,PRK,
1974,59.386,PRK,
1975,60.059,PRK,
1976,60.681999999999995,PRK,
1977,61.251000000000005,PRK,
1978,61.768,PRK,
1979,62.236999999999995,PRK,
1980,62.662,PRK,
1981,63.053000000000004,PRK,
1982,63.413999999999994,PRK,
1983,63.754,PRK,
1984,64.074,PRK,
1985,64.39699999999999,PRK,
1986,64.752,PRK,
1987,65.131,PRK,
1988,65.505,PRK,
1989,65.833,PRK,
1990,65.997,PRK,
1991,65.858,PRK,
1992,65.36,PRK,
1993,64.521,PRK,
1994,63.417,PRK,
1995,62.229,PRK,
1996,61.192,PRK,
1997,60.5,PRK,
1998,60.272,PRK,
1999,60.526,PRK,
2000,61.181999999999995,PRK,
2001,62.078,PRK,
2002,62.993,PRK,
2003,63.757,PRK,
2004,64.31,PRK,
2005,64.653,PRK,
2006,64.84899999999999,PRK,
2007,65.018,PRK,
2008,65.251,PRK,
2009,65.567,PRK,
2010,65.96,PRK,
2011,66.402,PRK,
2012,66.83800000000001,PRK,
2013,67.229,PRK,
2014,67.563,PRK,
2015,67.83800000000001,PRK,
2016,68.06,PRK,
2017,68.253,PRK,
2018,68.435,PRK,
2019,68.615,PRK,
2020,,PRK,
2021,,PRK,
2022,,PRK,
2023,,PRK,
2024,,PRK,
2025,69.738,PRK,
2026,,PRK,
2027,,PRK,
2028,,PRK,
2029,,PRK,
2030,70.67699999999999,PRK,
2031,,PRK,
2032,,PRK,
2033,,PRK,
2034,,PRK,
2035,71.605,PRK,
2036,,PRK,
2037,,PRK,
2038,,PRK,
2039,,PRK,
2040,72.53399999999999,PRK,
2041,,PRK,
2042,,PRK,
2043,,PRK,
2044,,PRK,
2045,73.471,PRK,
2046,,PRK,
2047,,PRK,
2048,,PRK,
2049,,PRK,
2050,74.398,PRK,
1960,42.481,TUR,
1961,43.244,TUR,
1962,44.025,TUR,
1963,44.815,TUR,
1964,45.599,TUR,
1965,46.361000000000004,TUR,
1966,47.085,TUR,
1967,47.768,TUR,
1968,48.409,TUR,
1969,49.00899999999999,TUR,
1970,49.578,TUR,
1971,50.129,TUR,
1972,50.68,TUR,
1973,51.24100000000001,TUR,
1974,51.82,TUR,
1975,52.413999999999994,TUR,
1976,53.02,TUR,
1977,53.626000000000005,TUR,
1978,54.225,TUR,
1979,54.815,TUR,
1980,55.395,TUR,
1981,55.971000000000004,TUR,
1982,56.545,TUR,
1983,57.119,TUR,
1984,57.691,TUR,
1985,58.251999999999995,TUR,
1986,58.793,TUR,
1987,59.308,TUR,
1988,59.79600000000001,TUR,
1989,60.263000000000005,TUR,
1990,60.716,TUR,
1991,61.167,TUR,
1992,61.629,TUR,
1993,62.114,TUR,
1994,62.628,TUR,
1995,63.178999999999995,TUR,
1996,63.775,TUR,
1997,64.407,TUR,
1998,65.063,TUR,
1999,65.73100000000001,TUR,
2000,66.39,TUR,
2001,67.015,TUR,
2002,67.592,TUR,
2003,68.113,TUR,
2004,68.579,TUR,
2005,69.00399999999999,TUR,
2006,69.41,TUR,
2007,69.822,TUR,
2008,70.255,TUR,
2009,70.71600000000001,TUR,
2010,71.199,TUR,
2011,71.694,TUR,
2012,72.181,TUR,
2013,72.64399999999999,TUR,
2014,73.075,TUR,
2015,73.47,TUR,
2016,73.82600000000001,TUR,
2017,74.149,TUR,
2018,74.447,TUR,
2019,74.72399999999999,TUR,
2020,,TUR,
2021,,TUR,
2022,,TUR,
2023,,TUR,
2024,,TUR,
2025,76.197,TUR,
2026,,TUR,
2027,,TUR,
2028,,TUR,
2029,,TUR,
2030,77.419,TUR,
2031,,TUR,
2032,,TUR,
2033,,TUR,
2034,,TUR,
2035,78.62,TUR,
2036,,TUR,
2037,,TUR,
2038,,TUR,
2039,,TUR,
2040,79.797,TUR,
2041,,TUR,
2042,,TUR,
2043,,TUR,
2044,,TUR,
2045,80.90100000000001,TUR,
2046,,TUR,
2047,,TUR,
2048,,TUR,
2049,,TUR,
2050,81.862,TUR,
1960,36.823,BEN,
1961,37.233000000000004,BEN,
1962,37.641999999999996,BEN,
1963,38.05,BEN,
1964,38.458,BEN,
1965,38.861,BEN,
1966,39.255,BEN,
1967,39.637,BEN,
1968,40.008,BEN,
1969,40.368,BEN,
1970,40.726,BEN,
1971,41.086999999999996,BEN,
1972,41.458999999999996,BEN,
1973,41.843999999999994,BEN,
1974,42.243,BEN,
1975,42.645,BEN,
1976,43.034,BEN,
1977,43.402,BEN,
1978,43.753,BEN,
1979,44.097,BEN,
1980,44.458999999999996,BEN,
1981,44.872,BEN,
1982,45.358999999999995,BEN,
1983,45.935,BEN,
1984,46.599,BEN,
1985,47.356,BEN,
1986,48.202,BEN,
1987,49.105,BEN,
1988,50.023999999999994,BEN,
1989,50.919,BEN,
1990,51.732,BEN,
1991,52.402,BEN,
1992,52.905,BEN,
1993,53.238,BEN,
1994,53.41,BEN,
1995,53.455,BEN,
1996,53.425,BEN,
1997,53.388999999999996,BEN,
1998,53.403,BEN,
1999,53.498999999999995,BEN,
2000,53.701,BEN,
2001,54.016000000000005,BEN,
2002,54.415,BEN,
2003,54.86600000000001,BEN,
2004,55.352,BEN,
2005,55.85,BEN,
2006,56.333999999999996,BEN,
2007,56.788000000000004,BEN,
2008,57.199,BEN,
2009,57.559,BEN,
2010,57.869,BEN,
2011,58.135,BEN,
2012,58.379,BEN,
2013,58.615,BEN,
2014,58.853,BEN,
2015,59.1,BEN,
2016,59.361000000000004,BEN,
2017,59.633,BEN,
2018,59.913999999999994,BEN,
2019,60.201,BEN,
2020,,BEN,
2021,,BEN,
2022,,BEN,
2023,,BEN,
2024,,BEN,
2025,61.888000000000005,BEN,
2026,,BEN,
2027,,BEN,
2028,,BEN,
2029,,BEN,
2030,63.032,BEN,
2031,,BEN,
2032,,BEN,
2033,,BEN,
2034,,BEN,
2035,64.006,BEN,
2036,,BEN,
2037,,BEN,
2038,,BEN,
2039,,BEN,
2040,64.848,BEN,
2041,,BEN,
2042,,BEN,
2043,,BEN,
2044,,BEN,
2045,65.615,BEN,
2046,,BEN,
2047,,BEN,
2048,,BEN,
2049,,BEN,
2050,66.32,BEN,
1960,71.15,ISL,
1961,70.84,ISL,
1962,71.4,ISL,
1963,70.16,ISL,
1964,70.81,ISL,
1965,71.42,ISL,
1966,70.32,ISL,
1967,71.11,ISL,
1968,71.64,ISL,
1969,71.23,ISL,
1970,70.69,ISL,
1971,70.79,ISL,
1972,72.09,ISL,
1973,71.49,ISL,
1974,71.18,ISL,
1975,72.33,ISL,
1976,73.86,ISL,
1977,73.32,ISL,
1978,73.82,ISL,
1979,73.7,ISL,
1980,73.51,ISL,
1981,73.38,ISL,
1982,74.55,ISL,
1983,73.27,ISL,
1984,74.84,ISL,
1985,74.9,ISL,
1986,75.42,ISL,
1987,74.9,ISL,
1988,74.4,ISL,
1989,76.18,ISL,
1990,75.49,ISL,
1991,74.87,ISL,
1992,76.77,ISL,
1993,77.12,ISL,
1994,77.13,ISL,
1995,75.96,ISL,
1996,76.49,ISL,
1997,76.3,ISL,
1998,77.7,ISL,
1999,77.4,ISL,
2000,77.8,ISL,
2001,78.3,ISL,
2002,78.6,ISL,
2003,79.5,ISL,
2004,78.9,ISL,
2005,79.6,ISL,
2006,79.5,ISL,
2007,79.6,ISL,
2008,80.0,ISL,
2009,79.8,ISL,
2010,79.8,ISL,
2011,80.7,ISL,
2012,81.6,ISL,
2013,80.5,ISL,
2014,81.3,ISL,
2015,81.2,ISL,
2016,80.4,ISL,
2017,81.1,ISL,
2018,81.3,ISL,
2019,81.0,ISL,
2020,,ISL,
2021,,ISL,
2022,,ISL,
2023,,ISL,
2024,,ISL,
2025,82.59100000000001,ISL,
2026,,ISL,
2027,,ISL,
2028,,ISL,
2029,,ISL,
2030,83.369,ISL,
2031,,ISL,
2032,,ISL,
2033,,ISL,
2034,,ISL,
2035,84.016,ISL,
2036,,ISL,
2037,,ISL,
2038,,ISL,
2039,,ISL,
2040,84.596,ISL,
2041,,ISL,
2042,,ISL,
2043,,ISL,
2044,,ISL,
2045,85.14200000000001,ISL,
2046,,ISL,
2047,,ISL,
2048,,ISL,
2049,,ISL,
2050,85.68,ISL,
1960,,NRU,
1961,,NRU,
1962,,NRU,
1963,,NRU,
1964,,NRU,
1965,,NRU,
1966,,NRU,
1967,,NRU,
1968,,NRU,
1969,,NRU,
1970,,NRU,
1971,,NRU,
1972,,NRU,
1973,,NRU,
1974,,NRU,
1975,,NRU,
1976,,NRU,
1977,,NRU,
1978,,NRU,
1979,,NRU,
1980,,NRU,
1981,,NRU,
1982,,NRU,
1983,,NRU,
1984,,NRU,
1985,,NRU,
1986,,NRU,
1987,,NRU,
1988,,NRU,
1989,,NRU,
1990,,NRU,
1991,,NRU,
1992,,NRU,
1993,,NRU,
1994,,NRU,
1995,,NRU,
1996,,NRU,
1997,,NRU,
1998,,NRU,
1999,,NRU,
2000,,NRU,
2001,,NRU,
2002,,NRU,
2003,,NRU,
2004,,NRU,
2005,,NRU,
2006,,NRU,
2007,,NRU,
2008,,NRU,
2009,,NRU,
2010,,NRU,
2011,,NRU,
2012,,NRU,
2013,,NRU,
2014,,NRU,
2015,,NRU,
2016,,NRU,
2017,,NRU,
2018,,NRU,
2019,,NRU,
2020,,NRU,
2021,,NRU,
2022,,NRU,
2023,,NRU,
2024,,NRU,
2025,,NRU,
2026,,NRU,
2027,,NRU,
2028,,NRU,
2029,,NRU,
2030,,NRU,
2031,,NRU,
2032,,NRU,
2033,,NRU,
2034,,NRU,
2035,,NRU,
2036,,NRU,
2037,,NRU,
2038,,NRU,
2039,,NRU,
2040,,NRU,
2041,,NRU,
2042,,NRU,
2043,,NRU,
2044,,NRU,
2045,,NRU,
2046,,NRU,
2047,,NRU,
2048,,NRU,
2049,,NRU,
2050,,NRU,
1960,48.478,IRQ,
1961,49.757,IRQ,
1962,50.993,IRQ,
1963,52.18600000000001,IRQ,
1964,53.33,IRQ,
1965,54.408,IRQ,
1966,55.403,IRQ,
1967,56.301,IRQ,
1968,57.093999999999994,IRQ,
1969,57.786,IRQ,
1970,58.417,IRQ,
1971,59.041000000000004,IRQ,
1972,59.678000000000004,IRQ,
1973,60.308,IRQ,
1974,60.882,IRQ,
1975,61.236999999999995,IRQ,
1976,61.17100000000001,IRQ,
1977,60.597,IRQ,
1978,59.53,IRQ,
1979,58.07899999999999,IRQ,
1980,56.497,IRQ,
1981,55.111000000000004,IRQ,
1982,54.202,IRQ,
1983,53.949,IRQ,
1984,54.396,IRQ,
1985,55.474,IRQ,
1986,57.001000000000005,IRQ,
1987,58.681000000000004,IRQ,
1988,60.266000000000005,IRQ,
1989,61.638999999999996,IRQ,
1990,62.735,IRQ,
1991,63.562,IRQ,
1992,64.217,IRQ,
1993,64.782,IRQ,
1994,65.267,IRQ,
1995,65.683,IRQ,
1996,66.035,IRQ,
1997,66.321,IRQ,
1998,66.539,IRQ,
1999,66.69,IRQ,
2000,66.753,IRQ,
2001,66.704,IRQ,
2002,66.538,IRQ,
2003,66.274,IRQ,
2004,65.949,IRQ,
2005,65.625,IRQ,
2006,65.378,IRQ,
2007,65.26,IRQ,
2008,65.30199999999999,IRQ,
2009,65.508,IRQ,
2010,65.857,IRQ,
2011,66.30199999999999,IRQ,
2012,66.771,IRQ,
2013,67.207,IRQ,
2014,67.581,IRQ,
2015,67.878,IRQ,
2016,68.101,IRQ,
2017,68.277,IRQ,
2018,68.429,IRQ,
2019,68.565,IRQ,
2020,,IRQ,
2021,,IRQ,
2022,,IRQ,
2023,,IRQ,
2024,,IRQ,
2025,69.257,IRQ,
2026,,IRQ,
2027,,IRQ,
2028,,IRQ,
2029,,IRQ,
2030,69.822,IRQ,
2031,,IRQ,
2032,,IRQ,
2033,,IRQ,
2034,,IRQ,
2035,70.38,IRQ,
2036,,IRQ,
2037,,IRQ,
2038,,IRQ,
2039,,IRQ,
2040,70.938,IRQ,
2041,,IRQ,
2042,,IRQ,
2043,,IRQ,
2044,,IRQ,
2045,71.512,IRQ,
2046,,IRQ,
2047,,IRQ,
2048,,IRQ,
2049,,IRQ,
2050,72.107,IRQ,
1960,44.211000000000006,NAM,
1961,44.983000000000004,NAM,
1962,45.736999999999995,NAM,
1963,46.468,NAM,
1964,47.169,NAM,
1965,47.82899999999999,NAM,
1966,48.44,NAM,
1967,48.998999999999995,NAM,
1968,49.51,NAM,
1969,49.981,NAM,
1970,50.426,NAM,
1971,50.865,NAM,
1972,51.313,NAM,
1973,51.776,NAM,
1974,52.251999999999995,NAM,
1975,52.721000000000004,NAM,
1976,53.156000000000006,NAM,
1977,53.534,NAM,
1978,53.85,NAM,
1979,54.111999999999995,NAM,
1980,54.354,NAM,
1981,54.62,NAM,
1982,54.945,NAM,
1983,55.347,NAM,
1984,55.818999999999996,NAM,
1985,56.354,NAM,
1986,56.933,NAM,
1987,57.504,NAM,
1988,58.01,NAM,
1989,58.398999999999994,NAM,
1990,58.596000000000004,NAM,
1991,58.528999999999996,NAM,
1992,58.178999999999995,NAM,
1993,57.56,NAM,
1994,56.698,NAM,
1995,55.632,NAM,
1996,54.418,NAM,
1997,53.148999999999994,NAM,
1998,51.925,NAM,
1999,50.824,NAM,
2000,49.924,NAM,
2001,49.281000000000006,NAM,
2002,48.896,NAM,
2003,48.768,NAM,
2004,48.907,NAM,
2005,49.327,NAM,
2006,50.035,NAM,
2007,50.982,NAM,
2008,52.103,NAM,
2009,53.332,NAM,
2010,54.586000000000006,NAM,
2011,55.786,NAM,
2012,56.876999999999995,NAM,
2013,57.821999999999996,NAM,
2014,58.595,NAM,
2015,59.195,NAM,
2016,59.65,NAM,
2017,60.02,NAM,
2018,60.357,NAM,
2019,60.685,NAM,
2020,,NAM,
2021,,NAM,
2022,,NAM,
2023,,NAM,
2024,,NAM,
2025,62.611000000000004,NAM,
2026,,NAM,
2027,,NAM,
2028,,NAM,
2029,,NAM,
2030,63.946000000000005,NAM,
2031,,NAM,
2032,,NAM,
2033,,NAM,
2034,,NAM,
2035,65.055,NAM,
2036,,NAM,
2037,,NAM,
2038,,NAM,
2039,,NAM,
2040,66.012,NAM,
2041,,NAM,
2042,,NAM,
2043,,NAM,
2044,,NAM,
2045,66.866,NAM,
2046,,NAM,
2047,,NAM,
2048,,NAM,
2049,,NAM,
2050,67.65100000000001,NAM,
1960,45.681999999999995,NIC,
1961,46.31399999999999,NIC,
1962,46.946000000000005,NIC,
1963,47.57899999999999,NIC,
1964,48.211999999999996,NIC,
1965,48.851000000000006,NIC,
1966,49.5,NIC,
1967,50.16,NIC,
1968,50.824,NIC,
1969,51.483999999999995,NIC,
1970,52.122,NIC,
1971,52.723,NIC,
1972,53.272,NIC,
1973,53.763000000000005,NIC,
1974,54.191,NIC,
1975,54.553999999999995,NIC,
1976,54.852,NIC,
1977,55.102,NIC,
1978,55.324,NIC,
1979,55.537,NIC,
1980,55.762,NIC,
1981,56.016999999999996,NIC,
1982,56.317,NIC,
1983,56.674,NIC,
1984,57.098,NIC,
1985,57.608000000000004,NIC,
1986,58.216,NIC,
1987,58.913000000000004,NIC,
1988,59.677,NIC,
1989,60.486999999999995,NIC,
1990,61.309,NIC,
1991,62.106,NIC,
1992,62.848,NIC,
1993,63.513999999999996,NIC,
1994,64.095,NIC,
1995,64.595,NIC,
1996,65.032,NIC,
1997,65.435,NIC,
1998,65.827,NIC,
1999,66.215,NIC,
2000,66.597,NIC,
2001,66.961,NIC,
2002,67.294,NIC,
2003,67.589,NIC,
2004,67.848,NIC,
2005,68.079,NIC,
2006,68.294,NIC,
2007,68.506,NIC,
2008,68.72399999999999,NIC,
2009,68.952,NIC,
2010,69.185,NIC,
2011,69.416,NIC,
2012,69.63600000000001,NIC,
2013,69.839,NIC,
2014,70.02600000000001,NIC,
2015,70.20100000000001,NIC,
2016,70.374,NIC,
2017,70.551,NIC,
2018,70.741,NIC,
2019,70.944,NIC,
2020,,NIC,
2021,,NIC,
2022,,NIC,
2023,,NIC,
2024,,NIC,
2025,72.303,NIC,
2026,,NIC,
2027,,NIC,
2028,,NIC,
2029,,NIC,
2030,73.39699999999999,NIC,
2031,,NIC,
2032,,NIC,
2033,,NIC,
2034,,NIC,
2035,74.482,NIC,
2036,,NIC,
2037,,NIC,
2038,,NIC,
2039,,NIC,
2040,75.556,NIC,
2041,,NIC,
2042,,NIC,
2043,,NIC,
2044,,NIC,
2045,76.626,NIC,
2046,,NIC,
2047,,NIC,
2048,,NIC,
2049,,NIC,
2050,77.692,NIC,
1960,50.67100000000001,SYR,
1961,51.257,SYR,
1962,51.854,SYR,
1963,52.468,SYR,
1964,53.103,SYR,
1965,53.765,SYR,
1966,54.46,SYR,
1967,55.188,SYR,
1968,55.943999999999996,SYR,
1969,56.722,SYR,
1970,57.513000000000005,SYR,
1971,58.306999999999995,SYR,
1972,59.092,SYR,
1973,59.86,SYR,
1974,60.603,SYR,
1975,61.318000000000005,SYR,
1976,62.005,SYR,
1977,62.67100000000001,SYR,
1978,63.317,SYR,
1979,63.943000000000005,SYR,
1980,64.548,SYR,
1981,65.132,SYR,
1982,65.693,SYR,
1983,66.227,SYR,
1984,66.734,SYR,
1985,67.21,SYR,
1986,67.652,SYR,
1987,68.058,SYR,
1988,68.43,SYR,
1989,68.768,SYR,
1990,69.074,SYR,
1991,69.347,SYR,
1992,69.593,SYR,
1993,69.815,SYR,
1994,70.01899999999999,SYR,
1995,70.207,SYR,
1996,70.383,SYR,
1997,70.54899999999999,SYR,
1998,70.706,SYR,
1999,70.859,SYR,
2000,71.03399999999999,SYR,
2001,71.26899999999999,SYR,
2002,71.559,SYR,
2003,71.873,SYR,
2004,72.161,SYR,
2005,72.29899999999999,SYR,
2006,72.14,SYR,
2007,71.613,SYR,
2008,70.717,SYR,
2009,69.509,SYR,
2010,68.113,SYR,
2011,66.697,SYR,
2012,65.45100000000001,SYR,
2013,64.533,SYR,
2014,64.032,SYR,
2015,64.01899999999999,SYR,
2016,64.512,SYR,
2017,65.407,SYR,
2018,66.578,SYR,
2019,67.941,SYR,
2020,,SYR,
2021,,SYR,
2022,,SYR,
2023,,SYR,
2024,,SYR,
2025,74.89699999999999,SYR,
2026,,SYR,
2027,,SYR,
2028,,SYR,
2029,,SYR,
2030,76.271,SYR,
2031,,SYR,
2032,,SYR,
2033,,SYR,
2034,,SYR,
2035,76.899,SYR,
2036,,SYR,
2037,,SYR,
2038,,SYR,
2039,,SYR,
2040,77.66,SYR,
2041,,SYR,
2042,,SYR,
2043,,SYR,
2044,,SYR,
2045,78.359,SYR,
2046,,SYR,
2047,,SYR,
2048,,SYR,
2049,,SYR,
2050,78.952,SYR,
1960,59.12,GUM,
1961,59.617,GUM,
1962,60.107,GUM,
1963,60.586999999999996,GUM,
1964,61.056000000000004,GUM,
1965,61.513999999999996,GUM,
1966,61.96,GUM,
1967,62.395,GUM,
1968,62.82,GUM,
1969,63.235,GUM,
1970,63.64,GUM,
1971,64.035,GUM,
1972,64.42,GUM,
1973,64.795,GUM,
1974,65.16,GUM,
1975,65.515,GUM,
