year,avg_life_exp,country_code,Country_Name
1981,75.4634146341463,CAN,
1982,75.7634146341463,CAN,
1983,76.0658536585366,CAN,
1984,76.21707317073171,CAN,
1985,76.36829268292679,CAN,
1986,76.519512195122,CAN,
1987,76.71951219512201,CAN,
1988,76.91951219512201,CAN,
1989,77.119512195122,CAN,
1990,77.42195121951221,CAN,
1991,77.62195121951221,CAN,
1992,77.7243902439024,CAN,
1993,77.8243902439025,CAN,
1994,77.8268292682927,CAN,
1995,78.0292682926829,CAN,
1996,78.1804878048781,CAN,
1997,78.4317073170732,CAN,
1998,78.6341463414634,CAN,
1999,78.8853658536585,CAN,
2000,79.1365853658537,CAN,
2001,79.3390243902439,CAN,
2002,79.490243902439,CAN,
2003,79.7414634146342,CAN,
2004,79.8926829268293,CAN,
2005,80.1926829268293,CAN,
2006,80.3439024390244,CAN,
2007,80.54390243902441,CAN,
2008,80.6951219512195,CAN,
2009,80.9951219512195,CAN,
2010,81.2463414634146,CAN,
2011,81.44878048780491,CAN,
2012,81.64878048780491,CAN,
2013,81.74878048780491,CAN,
2014,81.8,CAN,
2015,81.9,CAN,
2016,81.9,CAN,
2017,81.9,CAN,
2018,82.0487804878049,CAN,
2019,82.0487804878049,CAN,
2020,,CAN,
2021,,CAN,
2022,,CAN,
2023,,CAN,
2024,,CAN,
2025,83.2825365853659,CAN,
2026,,CAN,
2027,,CAN,
2028,,CAN,
2029,,CAN,
2030,84.0284146341463,CAN,
2031,,CAN,
2032,,CAN,
2033,,CAN,
2034,,CAN,
2035,84.6963658536585,CAN,
2036,,CAN,
2037,,CAN,
2038,,CAN,
2039,,CAN,
2040,85.2925853658537,CAN,
2041,,CAN,
2042,,CAN,
2043,,CAN,
2044,,CAN,
2045,85.8718048780488,CAN,
2046,,CAN,
2047,,CAN,
2048,,CAN,
2049,,CAN,
2050,86.43626829268291,CAN,
1960,64.828,MAC,
1961,65.301,MAC,
1962,65.757,MAC,
1963,66.199,MAC,
1964,66.62899999999999,MAC,
1965,67.055,MAC,
1966,67.486,MAC,
1967,67.928,MAC,
1968,68.388,MAC,
1969,68.865,MAC,
1970,69.36,MAC,
1971,69.869,MAC,
1972,70.384,MAC,
1973,70.89699999999999,MAC,
1974,71.4,MAC,
1975,71.887,MAC,
1976,72.352,MAC,
1977,72.793,MAC,
1978,73.209,MAC,
1979,73.602,MAC,
1980,73.97399999999999,MAC,
1981,74.33,MAC,
1982,74.67699999999999,MAC,
1983,75.02,MAC,
1984,75.362,MAC,
1985,75.702,MAC,
1986,76.036,MAC,
1987,76.363,MAC,
1988,76.68,MAC,
1989,76.99,MAC,
1990,77.296,MAC,
1991,77.607,MAC,
1992,77.926,MAC,
1993,78.253,MAC,
1994,78.58800000000001,MAC,
1995,78.925,MAC,
1996,79.256,MAC,
1997,79.57300000000001,MAC,
1998,79.872,MAC,
1999,80.15,MAC,
2000,80.407,MAC,
2001,80.645,MAC,
2002,80.87,MAC,
2003,81.089,MAC,
2004,81.304,MAC,
2005,81.523,MAC,
2006,81.748,MAC,
2007,81.98100000000001,MAC,
2008,82.22,MAC,
2009,82.462,MAC,
2010,82.704,MAC,
2011,82.93799999999999,MAC,
2012,83.15799999999999,MAC,
2013,83.361,MAC,
2014,83.54299999999999,MAC,
2015,83.70700000000001,MAC,
2016,83.854,MAC,
2017,83.98899999999999,MAC,
2018,84.118,MAC,
2019,84.244,MAC,
2020,,MAC,
2021,,MAC,
2022,,MAC,
2023,,MAC,
2024,,MAC,
2025,85.00200000000001,MAC,
2026,,MAC,
2027,,MAC,
2028,,MAC,
2029,,MAC,
2030,85.65700000000001,MAC,
2031,,MAC,
2032,,MAC,
2033,,MAC,
2034,,MAC,
2035,86.316,MAC,
2036,,MAC,
2037,,MAC,
2038,,MAC,
2039,,MAC,
2040,86.97200000000001,MAC,
2041,,MAC,
2042,,MAC,
2043,,MAC,
2044,,MAC,
2045,87.62,MAC,
2046,,MAC,
2047,,MAC,
2048,,MAC,
2049,,MAC,
2050,88.24799999999999,MAC,
1960,44.038000000000004,DJI,
1961,44.468999999999994,DJI,
1962,44.891999999999996,DJI,
1963,45.309,DJI,
1964,45.727,DJI,
1965,46.166000000000004,DJI,
1966,46.653999999999996,DJI,
1967,47.203,DJI,
1968,47.81399999999999,DJI,
1969,48.476000000000006,DJI,
1970,49.16,DJI,
1971,49.827,DJI,
1972,50.442,DJI,
1973,50.982,DJI,
1974,51.442,DJI,
1975,51.832,DJI,
1976,52.177,DJI,
1977,52.513000000000005,DJI,
1978,52.865,DJI,
1979,53.24100000000001,DJI,
1980,53.638999999999996,DJI,
1981,54.049,DJI,
1982,54.451,DJI,
1983,54.828,DJI,
1984,55.174,DJI,
1985,55.488,DJI,
1986,55.772,DJI,
1987,56.032,DJI,
1988,56.271,DJI,
1989,56.488,DJI,
1990,56.678000000000004,DJI,
1991,56.831,DJI,
1992,56.943000000000005,DJI,
1993,57.016999999999996,DJI,
1994,57.056000000000004,DJI,
1995,57.065,DJI,
1996,57.05,DJI,
1997,57.022,DJI,
1998,56.998000000000005,DJI,
1999,56.992,DJI,
2000,57.022,DJI,
2001,57.1,DJI,
2002,57.235,DJI,
2003,57.427,DJI,
2004,57.681999999999995,DJI,
2005,57.99100000000001,DJI,
2006,58.34,DJI,
2007,58.718999999999994,DJI,
2008,59.123999999999995,DJI,
2009,59.56100000000001,DJI,
2010,60.062,DJI,
2011,60.667,DJI,
2012,61.395,DJI,
2013,62.239,DJI,
2014,63.17100000000001,DJI,
2015,64.13600000000001,DJI,
2016,65.064,DJI,
2017,65.893,DJI,
2018,66.582,DJI,
2019,67.112,DJI,
2020,,DJI,
2021,,DJI,
2022,,DJI,
2023,,DJI,
2024,,DJI,
2025,68.497,DJI,
2026,,DJI,
2027,,DJI,
2028,,DJI,
2029,,DJI,
2030,69.601,DJI,
2031,,DJI,
2032,,DJI,
2033,,DJI,
2034,,DJI,
2035,70.592,DJI,
2036,,DJI,
2037,,DJI,
2038,,DJI,
2039,,DJI,
2040,71.487,DJI,
2041,,DJI,
2042,,DJI,
2043,,DJI,
2044,,DJI,
2045,72.315,DJI,
2046,,DJI,
2047,,DJI,
2048,,DJI,
2049,,DJI,
2050,73.107,DJI,
1960,44.358999999999995,UGA,
1961,44.955,UGA,
1962,45.558,UGA,
1963,46.162,UGA,
1964,46.755,UGA,
1965,47.32,UGA,
1966,47.839,UGA,
1967,48.297,UGA,
1968,48.687,UGA,
1969,49.005,UGA,
1970,49.251000000000005,UGA,
1971,49.43,UGA,
1972,49.558,UGA,
1973,49.65,UGA,
1974,49.715,UGA,
1975,49.769,UGA,
1976,49.826,UGA,
1977,49.886,UGA,
1978,49.943000000000005,UGA,
1979,49.988,UGA,
1980,50.0,UGA,
1981,49.955,UGA,
1982,49.831,UGA,
1983,49.615,UGA,
1984,49.303999999999995,UGA,
1985,48.891999999999996,UGA,
1986,48.378,UGA,
1987,47.784,UGA,
1988,47.145,UGA,
1989,46.492,UGA,
1990,45.853,UGA,
1991,45.251999999999995,UGA,
1992,44.715,UGA,
1993,44.272,UGA,
1994,43.961000000000006,UGA,
1995,43.824,UGA,
1996,43.898999999999994,UGA,
1997,44.19,UGA,
1998,44.685,UGA,
1999,45.373000000000005,UGA,
2000,46.229,UGA,
2001,47.22,UGA,
2002,48.299,UGA,
2003,49.42100000000001,UGA,
2004,50.553999999999995,UGA,
2005,51.676,UGA,
2006,52.784,UGA,
2007,53.887,UGA,
2008,54.983999999999995,UGA,
2009,56.06,UGA,
2010,57.099,UGA,
2011,58.086999999999996,UGA,
2012,59.016999999999996,UGA,
2013,59.881,UGA,
2014,60.669,UGA,
2015,61.373000000000005,UGA,
2016,61.986000000000004,UGA,
2017,62.516000000000005,UGA,
2018,62.973,UGA,
2019,63.368,UGA,
2020,,UGA,
2021,,UGA,
2022,,UGA,
2023,,UGA,
2024,,UGA,
2025,65.138,UGA,
2026,,UGA,
2027,,UGA,
2028,,UGA,
2029,,UGA,
2030,66.521,UGA,
2031,,UGA,
2032,,UGA,
2033,,UGA,
2034,,UGA,
2035,67.762,UGA,
2036,,UGA,
2037,,UGA,
2038,,UGA,
2039,,UGA,
2040,68.874,UGA,
2041,,UGA,
2042,,UGA,
2043,,UGA,
2044,,UGA,
2045,69.87,UGA,
2046,,UGA,
2047,,UGA,
2048,,UGA,
2049,,UGA,
2050,70.778,UGA,
1960,51.537,ARE,
1961,52.56,ARE,
1962,53.573,ARE,
1963,54.571999999999996,ARE,
1964,55.555,ARE,
1965,56.523,ARE,
1966,57.482,ARE,
1967,58.431999999999995,ARE,
1968,59.375,ARE,
1969,60.303999999999995,ARE,
1970,61.215,ARE,
1971,62.099,ARE,
1972,62.949,ARE,
1973,63.75899999999999,ARE,
1974,64.525,ARE,
1975,65.244,ARE,
1976,65.916,ARE,
1977,66.545,ARE,
1978,67.137,ARE,
1979,67.692,ARE,
1980,68.21300000000001,ARE,
1981,68.70100000000001,ARE,
1982,69.158,ARE,
1983,69.585,ARE,
1984,69.986,ARE,
1985,70.363,ARE,
1986,70.717,ARE,
1987,71.04899999999999,ARE,
1988,71.361,ARE,
1989,71.657,ARE,
1990,71.939,ARE,
1991,72.208,ARE,
1992,72.46600000000001,ARE,
1993,72.715,ARE,
1994,72.957,ARE,
1995,73.194,ARE,
1996,73.428,ARE,
1997,73.657,ARE,
1998,73.883,ARE,
1999,74.10600000000001,ARE,
2000,74.327,ARE,
2001,74.544,ARE,
2002,74.758,ARE,
2003,74.968,ARE,
2004,75.17399999999999,ARE,
2005,75.376,ARE,
2006,75.57300000000001,ARE,
2007,75.767,ARE,
2008,75.957,ARE,
2009,76.145,ARE,
2010,76.332,ARE,
2011,76.521,ARE,
2012,76.711,ARE,
2013,76.903,ARE,
2014,77.095,ARE,
2015,77.285,ARE,
2016,77.47,ARE,
2017,77.64699999999999,ARE,
2018,77.814,ARE,
2019,77.972,ARE,
2020,,ARE,
2021,,ARE,
2022,,ARE,
2023,,ARE,
2024,,ARE,
2025,78.815,ARE,
2026,,ARE,
2027,,ARE,
2028,,ARE,
2029,,ARE,
2030,79.514,ARE,
2031,,ARE,
2032,,ARE,
2033,,ARE,
2034,,ARE,
2035,80.214,ARE,
2036,,ARE,
2037,,ARE,
2038,,ARE,
2039,,ARE,
2040,80.919,ARE,
2041,,ARE,
2042,,ARE,
2043,,ARE,
2044,,ARE,
2045,81.607,ARE,
2046,,ARE,
2047,,ARE,
2048,,ARE,
2049,,ARE,
2050,82.279,ARE,
1960,57.077,MEX,
1961,57.668,MEX,
1962,58.193000000000005,MEX,
1963,58.656000000000006,MEX,
1964,59.068999999999996,MEX,
1965,59.446999999999996,MEX,
1966,59.806999999999995,MEX,
1967,60.165,MEX,
1968,60.536,MEX,
1969,60.931999999999995,MEX,
1970,61.361999999999995,MEX,
1971,61.82899999999999,MEX,
1972,62.327,MEX,
1973,62.845,MEX,
1974,63.378,MEX,
1975,63.922,MEX,
1976,64.467,MEX,
1977,65.009,MEX,
1978,65.54,MEX,
1979,66.055,MEX,
1980,66.553,MEX,
1981,67.031,MEX,
1982,67.493,MEX,
1983,67.942,MEX,
1984,68.38,MEX,
1985,68.809,MEX,
1986,69.232,MEX,
1987,69.649,MEX,
1988,70.062,MEX,
1989,70.469,MEX,
1990,70.866,MEX,
1991,71.248,MEX,
1992,71.61,MEX,
1993,71.953,MEX,
1994,72.279,MEX,
1995,72.598,MEX,
1996,72.925,MEX,
1997,73.268,MEX,
1998,73.625,MEX,
1999,73.988,MEX,
2000,74.34,MEX,
2001,74.658,MEX,
2002,74.922,MEX,
2003,75.118,MEX,
2004,75.243,MEX,
2005,75.3,MEX,
2006,75.296,MEX,
2007,75.255,MEX,
2008,75.194,MEX,
2009,75.128,MEX,
2010,75.065,MEX,
2011,75.01100000000001,MEX,
2012,74.96600000000001,MEX,
2013,74.93,MEX,
2014,74.908,MEX,
2015,74.904,MEX,
2016,74.917,MEX,
2017,74.947,MEX,
2018,74.992,MEX,
2019,75.054,MEX,
2020,,MEX,
2021,,MEX,
2022,,MEX,
2023,,MEX,
2024,,MEX,
2025,75.762,MEX,
2026,,MEX,
2027,,MEX,
2028,,MEX,
2029,,MEX,
2030,76.845,MEX,
2031,,MEX,
2032,,MEX,
2033,,MEX,
2034,,MEX,
2035,77.874,MEX,
2036,,MEX,
2037,,MEX,
2038,,MEX,
2039,,MEX,
2040,78.623,MEX,
2041,,MEX,
2042,,MEX,
2043,,MEX,
2044,,MEX,
2045,79.396,MEX,
2046,,MEX,
2047,,MEX,
2048,,MEX,
2049,,MEX,
2050,80.153,MEX,
1960,,AND,
1961,,AND,
1962,,AND,
1963,,AND,
1964,,AND,
1965,,AND,
1966,,AND,
1967,,AND,
1968,,AND,
1969,,AND,
1970,,AND,
1971,,AND,
1972,,AND,
1973,,AND,
1974,,AND,
1975,,AND,
1976,,AND,
1977,,AND,
1978,,AND,
1979,,AND,
1980,,AND,
1981,,AND,
1982,,AND,
1983,,AND,
1984,,AND,
1985,,AND,
1986,,AND,
1987,,AND,
1988,,AND,
1989,,AND,
1990,,AND,
1991,,AND,
1992,,AND,
1993,,AND,
1994,,AND,
1995,,AND,
1996,,AND,
1997,,AND,
1998,,AND,
1999,,AND,
2000,,AND,
2001,,AND,
2002,,AND,
2003,,AND,
2004,,AND,
2005,,AND,
2006,,AND,
2007,,AND,
2008,,AND,
2009,,AND,
2010,,AND,
2011,,AND,
2012,,AND,
2013,,AND,
2014,,AND,
2015,,AND,
2016,,AND,
2017,,AND,
2018,,AND,
2019,,AND,
2020,,AND,
2021,,AND,
2022,,AND,
2023,,AND,
2024,,AND,
2025,,AND,
2026,,AND,
2027,,AND,
2028,,AND,
2029,,AND,
2030,,AND,
2031,,AND,
2032,,AND,
2033,,AND,
2034,,AND,
2035,,AND,
2036,,AND,
2037,,AND,
2038,,AND,
2039,,AND,
2040,,AND,
2041,,AND,
2042,,AND,
2043,,AND,
2044,,AND,
2045,,AND,
2046,,AND,
2047,,AND,
2048,,AND,
2049,,AND,
2050,,AND,
1960,67.9029024390244,EST,
1961,68.3608048780488,EST,
1962,68.74102439024391,EST,
1963,69.0535609756098,EST,
1964,69.30992682926829,EST,
1965,69.51763414634149,EST,
1966,69.6811951219512,EST,
1967,69.8021219512195,EST,
1968,69.8829268292683,EST,
1969,69.9280975609756,EST,
1970,69.9370975609756,EST,
1971,69.9053414634146,EST,
1972,69.8328292682927,EST,
1973,69.7245853658537,EST,
1974,69.5902195121951,EST,
1975,69.4413170731707,EST,
1976,69.2900243902439,EST,
1977,69.1469512195122,EST,
1978,69.0262682926829,EST,
1979,68.9385853658537,EST,
1980,68.9056341463415,EST,
1981,68.9780487804878,EST,
1982,69.12682926829271,EST,
1983,69.3756097560976,EST,
1984,69.2780487804878,EST,
1985,69.3804878048781,EST,
1986,70.0853658536585,EST,
1987,70.64390243902442,EST,
1988,70.6975609756098,EST,
1989,70.0390243902439,EST,
1990,69.4756097560976,EST,
1991,69.37317073170729,EST,
1992,68.8634146341464,EST,
1993,67.909756097561,EST,
1994,66.5,EST,
1995,67.54390243902441,EST,
1996,69.6121951219512,EST,
1997,69.80975609756099,EST,
1998,69.3585365853659,EST,
1999,70.0634146341463,EST,
2000,70.41707317073171,EST,
2001,70.2585365853659,EST,
2002,70.9048780487805,EST,
2003,71.3170731707317,EST,
2004,71.909756097561,EST,
2005,72.5682926829268,EST,
2006,72.6914634146341,EST,
2007,72.81463414634149,EST,
2008,73.7707317073171,EST,
2009,74.8243902439024,EST,
2010,75.4292682926829,EST,
2011,76.2292682926829,EST,
2012,76.3268292682927,EST,
2013,77.14146341463409,EST,
2014,77.0341463414634,EST,
2015,77.590243902439,EST,
2016,77.6414634146342,EST,
2017,78.0926829268293,EST,
2018,78.24390243902441,EST,
2019,78.4975609756098,EST,
2020,,EST,
2021,,EST,
2022,,EST,
2023,,EST,
2024,,EST,
2025,79.3286829268293,EST,
2026,,EST,
2027,,EST,
2028,,EST,
2029,,EST,
2030,80.1348048780488,EST,
2031,,EST,
2032,,EST,
2033,,EST,
2034,,EST,
2035,80.9291707317073,EST,
2036,,EST,
2037,,EST,
2038,,EST,
2039,,EST,
2040,81.6847073170732,EST,
2041,,EST,
2042,,EST,
2043,,EST,
2044,,EST,
2045,82.3777073170732,EST,
2046,,EST,
2047,,EST,
2048,,EST,
2049,,EST,
2050,83.01209756097559,EST,
1960,47.06100000000001,KIR,
1961,47.556999999999995,KIR,
1962,48.071000000000005,KIR,
1963,48.601000000000006,KIR,
1964,49.145,KIR,
1965,49.696999999999996,KIR,
1966,50.25,KIR,
1967,50.79600000000001,KIR,
1968,51.327,KIR,
1969,51.836999999999996,KIR,
1970,52.323,KIR,
1971,52.782,KIR,
1972,53.218,KIR,
1973,53.633,KIR,
1974,54.027,KIR,
1975,54.398999999999994,KIR,
1976,54.748000000000005,KIR,
1977,55.074,KIR,
1978,55.382,KIR,
1979,55.678999999999995,KIR,
1980,55.971000000000004,KIR,
1981,56.266000000000005,KIR,
1982,56.568999999999996,KIR,
1983,56.886,KIR,
1984,57.221000000000004,KIR,
1985,57.57899999999999,KIR,
1986,57.961999999999996,KIR,
1987,58.36600000000001,KIR,
1988,58.783,KIR,
1989,59.208999999999996,KIR,
1990,59.636,KIR,
1991,60.053000000000004,KIR,
1992,60.455,KIR,
1993,60.836999999999996,KIR,
1994,61.198,KIR,
1995,61.538999999999994,KIR,
1996,61.86600000000001,KIR,
1997,62.188,KIR,
1998,62.50899999999999,KIR,
1999,62.82899999999999,KIR,
2000,63.144,KIR,
2001,63.446000000000005,KIR,
2002,63.731,KIR,
2003,63.995,KIR,
2004,64.242,KIR,
2005,64.47800000000001,KIR,
2006,64.712,KIR,
2007,64.953,KIR,
2008,65.208,KIR,
2009,65.48,KIR,
2010,65.76899999999999,KIR,
2011,66.072,KIR,
2012,66.381,KIR,
2013,66.69,KIR,
2014,66.995,KIR,
2015,67.291,KIR,
2016,67.577,KIR,
2017,67.851,KIR,
2018,68.116,KIR,
2019,68.369,KIR,
2020,,KIR,
2021,,KIR,
2022,,KIR,
2023,,KIR,
2024,,KIR,
2025,69.703,KIR,
2026,,KIR,
2027,,KIR,
2028,,KIR,
2029,,KIR,
2030,70.681,KIR,
2031,,KIR,
2032,,KIR,
2033,,KIR,
2034,,KIR,
2035,71.592,KIR,
2036,,KIR,
2037,,KIR,
2038,,KIR,
2039,,KIR,
2040,72.473,KIR,
2041,,KIR,
2042,,KIR,
2043,,KIR,
2044,,KIR,
2045,73.322,KIR,
2046,,KIR,
2047,,KIR,
2048,,KIR,
2049,,KIR,
2050,74.14399999999999,KIR,
1960,,CUW,
1961,,CUW,
1962,,CUW,
1963,,CUW,
1964,,CUW,
1965,,CUW,
1966,,CUW,
1967,,CUW,
1968,,CUW,
1969,,CUW,
1970,,CUW,
1971,,CUW,
1972,,CUW,
1973,,CUW,
1974,,CUW,
1975,,CUW,
1976,,CUW,
1977,,CUW,
1978,,CUW,
1979,,CUW,
1980,,CUW,
1981,,CUW,
1982,,CUW,
1983,,CUW,
1984,,CUW,
1985,,CUW,
1986,,CUW,
1987,,CUW,
1988,,CUW,
1989,,CUW,
1990,,CUW,
1991,,CUW,
1992,,CUW,
1993,,CUW,
1994,,CUW,
1995,,CUW,
1996,,CUW,
1997,,CUW,
1998,,CUW,
1999,,CUW,
2000,,CUW,
2001,,CUW,
2002,,CUW,
2003,,CUW,
2004,,CUW,
2005,,CUW,
2006,74.709756097561,CUW,
2007,75.36341463414641,CUW,
2008,75.30975609756099,CUW,
2009,76.1560975609756,CUW,
2010,,CUW,
2011,77.4731707317073,CUW,
2012,77.5243902439024,CUW,
2013,77.8268292682927,CUW,
2014,77.9756097560976,CUW,
2015,78.07560975609759,CUW,
2016,77.71951219512201,CUW,
2017,78.0170731707317,CUW,
2018,,CUW,
2019,,CUW,
2020,,CUW,
2021,,CUW,
2022,,CUW,
2023,,CUW,
2024,,CUW,
2025,79.5858048780488,CUW,
2026,,CUW,
2027,,CUW,
2028,,CUW,
2029,,CUW,
2030,80.38934146341471,CUW,
2031,,CUW,
2032,,CUW,
2033,,CUW,
2034,,CUW,
2035,81.1927073170732,CUW,
2036,,CUW,
2037,,CUW,
2038,,CUW,
2039,,CUW,
2040,81.98821951219509,CUW,
2041,,CUW,
2042,,CUW,
2043,,CUW,
2044,,CUW,
2045,82.7504634146342,CUW,
2046,,CUW,
2047,,CUW,
2048,,CUW,
2049,,CUW,
2050,83.45965853658541,CUW,
1960,65.055,ARG,
1961,65.176,ARG,
1962,65.26899999999999,ARG,
1963,65.348,ARG,
1964,65.426,ARG,
1965,65.518,ARG,
1966,65.64,ARG,
1967,65.796,ARG,
1968,65.98899999999999,ARG,
1969,66.219,ARG,
1970,66.483,ARG,
1971,66.774,ARG,
1972,67.078,ARG,
1973,67.383,ARG,
1974,67.686,ARG,
1975,67.985,ARG,
1976,68.283,ARG,
1977,68.585,ARG,
1978,68.891,ARG,
1979,69.197,ARG,
1980,69.49600000000001,ARG,
1981,69.777,ARG,
1982,70.033,ARG,
1983,70.262,ARG,
1984,70.46600000000001,ARG,
1985,70.65,ARG,
1986,70.825,ARG,
1987,71.001,ARG,
1988,71.186,ARG,
1989,71.384,ARG,
1990,71.594,ARG,
1991,71.813,ARG,
1992,72.032,ARG,
1993,72.24600000000001,ARG,
1994,72.453,ARG,
1995,72.65100000000001,ARG,
1996,72.843,ARG,
1997,73.029,ARG,
1998,73.21300000000001,ARG,
1999,73.396,ARG,
2000,73.57600000000001,ARG,
2001,73.755,ARG,
2002,73.932,ARG,
2003,74.107,ARG,
2004,74.28,ARG,
2005,74.45100000000001,ARG,
2006,74.62,ARG,
2007,74.78699999999999,ARG,
2008,74.952,ARG,
2009,75.116,ARG,
2010,75.278,ARG,
2011,75.439,ARG,
2012,75.598,ARG,
2013,75.756,ARG,
2014,75.913,ARG,
2015,76.068,ARG,
2016,76.221,ARG,
2017,76.372,ARG,
2018,76.52,ARG,
2019,76.667,ARG,
2020,,ARG,
2021,,ARG,
2022,,ARG,
2023,,ARG,
2024,,ARG,
2025,77.4018536585366,ARG,
2026,,ARG,
2027,,ARG,
2028,,ARG,
2029,,ARG,
2030,78.13834146341459,ARG,
2031,,ARG,
2032,,ARG,
2033,,ARG,
2034,,ARG,
2035,78.8797073170732,ARG,
2036,,ARG,
2037,,ARG,
2038,,ARG,
2039,,ARG,
2040,79.62287804878049,ARG,
2041,,ARG,
2042,,ARG,
2043,,ARG,
2044,,ARG,
2045,80.3727804878049,ARG,
2046,,ARG,
2047,,ARG,
2048,,ARG,
2049,,ARG,
2050,81.1203902439024,ARG,
1960,48.406000000000006,ZAF,
1961,48.777,ZAF,
1962,49.141999999999996,ZAF,
1963,49.50899999999999,ZAF,
1964,49.888000000000005,ZAF,
1965,50.284,ZAF,
1966,50.705,ZAF,
1967,51.148,ZAF,
1968,51.615,ZAF,
1969,52.106,ZAF,
1970,52.62,ZAF,
1971,53.157,ZAF,
1972,53.713,ZAF,
1973,54.281000000000006,ZAF,
1974,54.856,ZAF,
1975,55.428000000000004,ZAF,
1976,55.99,ZAF,
1977,56.538000000000004,ZAF,
1978,57.071000000000005,ZAF,
1979,57.59,ZAF,
1980,58.107,ZAF,
1981,58.637,ZAF,
1982,59.191,ZAF,
1983,59.766000000000005,ZAF,
1984,60.353,ZAF,
1985,60.946000000000005,ZAF,
1986,61.54,ZAF,
1987,62.108999999999995,ZAF,
1988,62.619,ZAF,
1989,63.035,ZAF,
1990,63.306999999999995,ZAF,
1991,63.38399999999999,ZAF,
1992,63.247,ZAF,
1993,62.894,ZAF,
1994,62.331,ZAF,
1995,61.56100000000001,ZAF,
1996,60.595,ZAF,
1997,59.489,ZAF,
1998,58.315,ZAF,
1999,57.144,ZAF,
2000,56.048,ZAF,
2001,55.089,ZAF,
2002,54.31,ZAF,
2003,53.748999999999995,ZAF,
2004,53.443999999999996,ZAF,
2005,53.446999999999996,ZAF,
2006,53.795,ZAF,
2007,54.452,ZAF,
2008,55.36,ZAF,
2009,56.46,ZAF,
2010,57.669,ZAF,
2011,58.895,ZAF,
2012,60.06,ZAF,
2013,61.099,ZAF,
2014,61.968,ZAF,
2015,62.648999999999994,ZAF,
2016,63.153,ZAF,
2017,63.538000000000004,ZAF,
2018,63.857,ZAF,
2019,64.131,ZAF,
2020,,ZAF,
2021,,ZAF,
2022,,ZAF,
2023,,ZAF,
2024,,ZAF,
2025,65.461,ZAF,
2026,,ZAF,
2027,,ZAF,
2028,,ZAF,
2029,,ZAF,
2030,66.492,ZAF,
2031,,ZAF,
2032,,ZAF,
2033,,ZAF,
2034,,ZAF,
2035,67.411,ZAF,
2036,,ZAF,
2037,,ZAF,
2038,,ZAF,
2039,,ZAF,
2040,68.25,ZAF,
2041,,ZAF,
2042,,ZAF,
2043,,ZAF,
2044,,ZAF,
2045,69.031,ZAF,
2046,,ZAF,
2047,,ZAF,
2048,,ZAF,
2049,,ZAF,
2050,69.756,ZAF,
1960,33.729,TLS,
1961,34.229,TLS,
1962,34.73,TLS,
1963,35.232,TLS,
1964,35.734,TLS,
1965,36.273,TLS,
1966,36.895,TLS,
1967,37.597,TLS,
1968,38.336,TLS,
1969,39.042,TLS,
1970,39.529,TLS,
1971,39.574,TLS,
1972,39.085,TLS,
1973,38.077,TLS,
1974,36.66,TLS,
1975,35.092,TLS,
1976,33.714,TLS,
1977,32.827,TLS,
1978,32.629,TLS,
1979,33.178000000000004,TLS,
1980,34.419000000000004,TLS,
1981,36.185,TLS,
1982,38.175,TLS,
1983,40.132,TLS,
1984,41.931999999999995,TLS,
1985,43.482,TLS,
1986,44.755,TLS,
1987,45.831,TLS,
1988,46.791000000000004,TLS,
1989,47.661,TLS,
1990,48.492,TLS,
1991,49.345,TLS,
1992,50.261,TLS,
1993,51.266999999999996,TLS,
1994,52.36600000000001,TLS,
1995,53.538000000000004,TLS,
1996,54.736999999999995,TLS,
1997,55.907,TLS,
1998,57.011,TLS,
1999,58.037,TLS,
2000,59.001999999999995,TLS,
2001,59.945,TLS,
2002,60.901,TLS,
2003,61.888000000000005,TLS,
2004,62.893,TLS,
2005,63.882,TLS,
2006,64.803,TLS,
2007,65.61,TLS,
2008,66.27600000000001,TLS,
2009,66.796,TLS,
2010,67.186,TLS,
2011,67.477,TLS,
2012,67.72,TLS,
2013,67.953,TLS,
2014,68.197,TLS,
2015,68.459,TLS,
2016,68.735,TLS,
2017,69.007,TLS,
2018,69.26,TLS,
2019,69.495,TLS,
2020,,TLS,
2021,,TLS,
2022,,TLS,
2023,,TLS,
2024,,TLS,
2025,70.658,TLS,
2026,,TLS,
2027,,TLS,
2028,,TLS,
2029,,TLS,
2030,71.516,TLS,
2031,,TLS,
2032,,TLS,
2033,,TLS,
2034,,TLS,
2035,72.291,TLS,
2036,,TLS,
2037,,TLS,
2038,,TLS,
2039,,TLS,
2040,73.02,TLS,
2041,,TLS,
2042,,TLS,
2043,,TLS,
2044,,TLS,
2045,73.73100000000001,TLS,
2046,,TLS,
2047,,TLS,
2048,,TLS,
2049,,TLS,
2050,74.416,TLS,
1960,38.419000000000004,ETH,
1961,39.082,ETH,
1962,39.711,ETH,
1963,40.29,ETH,
1964,40.81,ETH,
1965,41.266999999999996,ETH,
1966,41.668,ETH,
1967,42.026,ETH,
1968,42.355,ETH,
1969,42.659,ETH,
1970,42.943999999999996,ETH,
1971,43.213,ETH,
1972,43.465,ETH,
1973,43.693000000000005,ETH,
1974,43.894,ETH,
1975,44.044,ETH,
1976,44.11600000000001,ETH,
1977,44.103,ETH,
1978,44.016000000000005,ETH,
1979,43.881,ETH,
1980,43.747,ETH,
1981,43.675,ETH,
1982,43.711999999999996,ETH,
1983,43.885,ETH,
1984,44.199,ETH,
1985,44.633,ETH,
1986,45.147,ETH,
